frame_idx,t_start,vessel_present,n_vessels,mmsi,ship_name,ship_type,dist_km,bearing_deg,sog_kn,cog_deg,is_moving,move_source,ais_confidence,ais_age_sec,ais_interp,vessel_lat,vessel_lon
56845,2026-06-03 18:53:42.5 UTC,1,49,352003999,Z LINE,,3.1897,78.67,0.0,360.0,0,sog,low,163.8,interpolated,32.84878637309293,35.005416519879795
56846,2026-06-03 18:53:43 UTC,1,49,352003999,Z LINE,,3.1897,78.67,0.0,360.0,0,sog,low,164.2,interpolated,32.84878633148405,35.00541649907536
56847,2026-06-03 18:53:43.5 UTC,1,49,352003999,Z LINE,,3.1897,78.67,0.0,360.0,0,sog,low,164.8,interpolated,32.84878628987518,35.005416478270924
56848,2026-06-03 18:53:44 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,165.2,interpolated,32.8487862482663,35.00541645746648
56849,2026-06-03 18:53:44.5 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,165.8,interpolated,32.84878620665742,35.005416436662045
56850,2026-06-03 18:53:45 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,166.2,interpolated,32.848786165048544,35.0054164158576
56851,2026-06-03 18:53:45.5 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,166.8,interpolated,32.84878612343967,35.00541639505317
56852,2026-06-03 18:53:46 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,167.2,interpolated,32.848786081830795,35.00541637424873
56853,2026-06-03 18:53:46.5 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,167.8,interpolated,32.84878604022192,35.00541635344429
56854,2026-06-03 18:53:47 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,168.2,interpolated,32.84878599861304,35.005416332639854
56855,2026-06-03 18:53:47.5 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,168.8,interpolated,32.84878595700416,35.00541631183541
56856,2026-06-03 18:53:48 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,169.2,interpolated,32.84878591539529,35.005416291030976
56857,2026-06-03 18:53:48.5 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,169.8,interpolated,32.84878587378641,35.00541627022654
56858,2026-06-03 18:53:49 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,170.2,interpolated,32.84878583217753,35.0054162494221
56859,2026-06-03 18:53:49.5 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,170.8,interpolated,32.848785790568655,35.00541622861766
56860,2026-06-03 18:53:50 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,171.2,interpolated,32.848785748959784,35.00541620781323
56861,2026-06-03 18:53:50.5 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,171.8,interpolated,32.848785707350906,35.005416187008784
56862,2026-06-03 18:53:51 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,172.2,interpolated,32.84878566574203,35.00541616620435
56863,2026-06-03 18:53:51.5 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,172.8,interpolated,32.84878562413315,35.005416145399906
56864,2026-06-03 18:53:52 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,173.2,interpolated,32.84878558252427,35.00541612459547
56865,2026-06-03 18:53:52.5 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,173.8,interpolated,32.8487855409154,35.005416103791035
56866,2026-06-03 18:53:53 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,174.2,interpolated,32.84878549930652,35.00541608298659
56867,2026-06-03 18:53:53.5 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,174.8,interpolated,32.848785457697645,35.00541606218216
56868,2026-06-03 18:53:54 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,175.2,interpolated,32.84878541608877,35.005416041377714
56869,2026-06-03 18:53:54.5 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,175.8,interpolated,32.848785374479895,35.00541602057328
56870,2026-06-03 18:53:55 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,176.2,interpolated,32.84878533287102,35.00541599976884
56871,2026-06-03 18:53:55.5 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,176.8,interpolated,32.84878529126214,35.0054159789644
56872,2026-06-03 18:53:56 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,177.2,interpolated,32.84878524965326,35.005415958159965
56873,2026-06-03 18:53:56.5 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,177.8,interpolated,32.84878520804438,35.00541593735552
56874,2026-06-03 18:53:57 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,178.2,interpolated,32.84878516643551,35.00541591655109
56875,2026-06-03 18:53:57.5 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,178.8,interpolated,32.848785124826634,35.00541589574665
56876,2026-06-03 18:53:58 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,179.2,interpolated,32.848785083217756,35.00541587494221
56877,2026-06-03 18:53:58.5 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,179.8,interpolated,32.84878504160888,35.00541585413777
56878,2026-06-03 18:53:59 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,180.2,interpolated,32.84878500000001,35.00541583333333
56879,2026-06-03 18:53:59.5 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,180.8,interpolated,32.84878495839113,35.005415812528895
56880,2026-06-03 18:54:00 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,181.2,interpolated,32.84878491678225,35.00541579172446
56881,2026-06-03 18:54:00.5 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,181.8,interpolated,32.84878487517337,35.00541577092002
56882,2026-06-03 18:54:01 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,182.2,interpolated,32.848784833564494,35.00541575011558
56883,2026-06-03 18:54:01.5 UTC,1,49,352003999,Z LINE,,3.1896,78.67,0.0,360.0,0,sog,low,182.8,interpolated,32.84878479195562,35.005415729311146
56884,2026-06-03 18:54:02 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,183.2,interpolated,32.848784750346745,35.0054157085067
56885,2026-06-03 18:54:02.5 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,183.8,interpolated,32.84878470873787,35.00541568770227
56886,2026-06-03 18:54:03 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,184.2,interpolated,32.84878466712899,35.005415666897825
56887,2026-06-03 18:54:03.5 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,184.8,interpolated,32.84878462552011,35.00541564609339
56888,2026-06-03 18:54:04 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,185.2,interpolated,32.84878458391124,35.005415625288954
56889,2026-06-03 18:54:04.5 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,185.8,interpolated,32.84878454230236,35.00541560448451
56890,2026-06-03 18:54:05 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,186.2,interpolated,32.84878450069348,35.005415583680076
56891,2026-06-03 18:54:05.5 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,186.8,interpolated,32.848784459084605,35.00541556287563
56892,2026-06-03 18:54:06 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,187.2,interpolated,32.848784417475734,35.0054155420712
56893,2026-06-03 18:54:06.5 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,187.8,interpolated,32.848784375866856,35.00541552126676
56894,2026-06-03 18:54:07 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,188.2,interpolated,32.84878433425798,35.00541550046232
56895,2026-06-03 18:54:07.5 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,188.8,interpolated,32.8487842926491,35.005415479657884
56896,2026-06-03 18:54:08 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,189.2,interpolated,32.84878425104022,35.00541545885344
56897,2026-06-03 18:54:08.5 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,189.8,interpolated,32.84878420943135,35.005415438049006
56898,2026-06-03 18:54:09 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,190.2,interpolated,32.84878416782247,35.00541541724457
56899,2026-06-03 18:54:09.5 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,190.8,interpolated,32.848784126213594,35.00541539644013
56900,2026-06-03 18:54:10 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,191.2,interpolated,32.848784084604716,35.00541537563569
56901,2026-06-03 18:54:10.5 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,191.8,interpolated,32.848784042995845,35.00541535483126
56902,2026-06-03 18:54:11 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,192.2,interpolated,32.84878400138697,35.005415334026814
56903,2026-06-03 18:54:11.5 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,192.8,interpolated,32.84878395977809,35.00541531322238
56904,2026-06-03 18:54:12 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,193.2,interpolated,32.84878391816921,35.005415292417936
56905,2026-06-03 18:54:12.5 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,193.8,interpolated,32.84878387656033,35.0054152716135
56906,2026-06-03 18:54:13 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,194.2,interpolated,32.84878383495146,35.005415250809065
56907,2026-06-03 18:54:13.5 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,194.8,interpolated,32.848783793342584,35.00541523000462
56908,2026-06-03 18:54:14 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,195.2,interpolated,32.848783751733706,35.00541520920019
56909,2026-06-03 18:54:14.5 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,195.8,interpolated,32.84878371012483,35.005415188395745
56910,2026-06-03 18:54:15 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,196.2,interpolated,32.848783668515956,35.00541516759131
56911,2026-06-03 18:54:15.5 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,196.8,interpolated,32.84878362690708,35.00541514678687
56912,2026-06-03 18:54:16 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,197.2,interpolated,32.8487835852982,35.00541512598243
56913,2026-06-03 18:54:16.5 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,197.8,interpolated,32.84878354368932,35.005415105177995
56914,2026-06-03 18:54:17 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,198.2,interpolated,32.848783502080444,35.00541508437355
56915,2026-06-03 18:54:17.5 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,198.8,interpolated,32.84878346047157,35.00541506356912
56916,2026-06-03 18:54:18 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,199.2,interpolated,32.848783418862695,35.00541504276468
56917,2026-06-03 18:54:18.5 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,199.8,interpolated,32.84878337725382,35.00541502196024
56918,2026-06-03 18:54:19 UTC,1,49,352003999,Z LINE,,3.1895,78.67,0.0,360.0,0,sog,low,200.2,interpolated,32.84878333564494,35.005415001155804
56919,2026-06-03 18:54:19.5 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,200.8,interpolated,32.84878329403606,35.00541498035137
56920,2026-06-03 18:54:20 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,201.2,interpolated,32.84878325242719,35.005414959546926
56921,2026-06-03 18:54:20.5 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,201.8,interpolated,32.84878321081831,35.00541493874249
56922,2026-06-03 18:54:21 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,202.2,interpolated,32.84878316920943,35.00541491793805
56923,2026-06-03 18:54:21.5 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,202.8,interpolated,32.848783127600555,35.00541489713361
56924,2026-06-03 18:54:22 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,203.2,interpolated,32.848783085991684,35.005414876329176
56925,2026-06-03 18:54:22.5 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,203.8,interpolated,32.848783044382806,35.005414855524734
56926,2026-06-03 18:54:23 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,204.2,interpolated,32.84878300277393,35.0054148347203
56927,2026-06-03 18:54:23.5 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,204.8,interpolated,32.84878296116505,35.005414813915856
56928,2026-06-03 18:54:24 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,205.2,interpolated,32.84878291955617,35.00541479311142
56929,2026-06-03 18:54:24.5 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,205.8,interpolated,32.8487828779473,35.005414772306985
56930,2026-06-03 18:54:25 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,206.2,interpolated,32.84878283633842,35.00541475150254
56931,2026-06-03 18:54:25.5 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,206.8,interpolated,32.848782794729544,35.00541473069811
56932,2026-06-03 18:54:26 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,207.2,interpolated,32.848782753120666,35.005414709893664
56933,2026-06-03 18:54:26.5 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,207.8,interpolated,32.848782711511795,35.00541468908923
56934,2026-06-03 18:54:27 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,208.2,interpolated,32.84878266990292,35.00541466828479
56935,2026-06-03 18:54:27.5 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,208.8,interpolated,32.84878262829404,35.00541464748035
56936,2026-06-03 18:54:28 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,209.2,interpolated,32.84878258668516,35.005414626675915
56937,2026-06-03 18:54:28.5 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,209.8,interpolated,32.84878254507628,35.00541460587148
56938,2026-06-03 18:54:29 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,210.2,interpolated,32.84878250346741,35.00541458506704
56939,2026-06-03 18:54:29.5 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,210.8,interpolated,32.848782461858534,35.0054145642626
56940,2026-06-03 18:54:30 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,211.2,interpolated,32.848782420249655,35.00541454345816
56941,2026-06-03 18:54:30.5 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,211.8,interpolated,32.84878237864078,35.00541452265372
56942,2026-06-03 18:54:31 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,212.2,interpolated,32.848782337031906,35.00541450184929
56943,2026-06-03 18:54:31.5 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,212.8,interpolated,32.84878229542303,35.005414481044845
56944,2026-06-03 18:54:32 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,213.2,interpolated,32.84878225381415,35.00541446024041
56945,2026-06-03 18:54:32.5 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,213.8,interpolated,32.84878221220527,35.00541443943597
56946,2026-06-03 18:54:33 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,214.2,interpolated,32.848782170596394,35.00541441863153
56947,2026-06-03 18:54:33.5 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,214.8,interpolated,32.84878212898752,35.005414397827096
56948,2026-06-03 18:54:34 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,215.2,interpolated,32.848782087378645,35.00541437702265
56949,2026-06-03 18:54:34.5 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,215.8,interpolated,32.84878204576977,35.00541435621822
56950,2026-06-03 18:54:35 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,216.2,interpolated,32.84878200416089,35.005414335413775
56951,2026-06-03 18:54:35.5 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,216.8,interpolated,32.84878196255201,35.00541431460934
56952,2026-06-03 18:54:36 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,217.2,interpolated,32.84878192094314,35.005414293804904
56953,2026-06-03 18:54:36.5 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,217.8,interpolated,32.84878187933426,35.00541427300046
56954,2026-06-03 18:54:37 UTC,1,49,352003999,Z LINE,,3.1894,78.67,0.0,360.0,0,sog,low,218.2,interpolated,32.84878183772538,35.005414252196026
56955,2026-06-03 18:54:37.5 UTC,1,49,352003999,Z LINE,,3.1893,78.67,0.0,360.0,0,sog,low,218.8,interpolated,32.848781796116505,35.00541423139158
56956,2026-06-03 18:54:38 UTC,1,49,352003999,Z LINE,,3.1893,78.67,0.0,360.0,0,sog,low,219.2,interpolated,32.848781754507634,35.00541421058715
56957,2026-06-03 18:54:38.5 UTC,1,49,352003999,Z LINE,,3.1893,78.67,0.0,360.0,0,sog,low,219.8,interpolated,32.848781712898756,35.00541418978271
56958,2026-06-03 18:54:39 UTC,1,49,352003999,Z LINE,,3.1893,78.67,0.0,360.0,0,sog,low,220.2,interpolated,32.84878167128988,35.00541416897827
56959,2026-06-03 18:54:39.5 UTC,1,49,352003999,Z LINE,,3.1893,78.67,0.0,360.0,0,sog,low,220.8,interpolated,32.848781629681,35.005414148173834
56960,2026-06-03 18:54:40 UTC,1,49,352003999,Z LINE,,3.1893,78.67,0.0,360.0,0,sog,low,221.2,interpolated,32.84878158807212,35.0054141273694
56961,2026-06-03 18:54:40.5 UTC,1,49,352003999,Z LINE,,3.1893,78.67,0.0,360.0,0,sog,low,221.8,interpolated,32.84878154646325,35.005414106564956
56962,2026-06-03 18:54:41 UTC,1,49,352003999,Z LINE,,3.1893,78.67,0.0,360.0,0,sog,low,222.2,interpolated,32.84878150485437,35.00541408576052
56963,2026-06-03 18:54:41.5 UTC,1,49,352003999,Z LINE,,3.1893,78.67,0.0,360.0,0,sog,low,222.8,interpolated,32.848781463245494,35.00541406495608
56964,2026-06-03 18:54:42 UTC,1,49,352003999,Z LINE,,3.1893,78.67,0.0,360.0,0,sog,low,223.2,interpolated,32.848781421636616,35.00541404415164
56965,2026-06-03 18:54:42.5 UTC,1,49,352003999,Z LINE,,3.1893,78.67,0.0,360.0,0,sog,low,223.8,interpolated,32.848781380027745,35.00541402334721
56966,2026-06-03 18:54:43 UTC,1,49,352003999,Z LINE,,3.1893,78.67,0.0,360.0,0,sog,low,224.2,interpolated,32.84878133841887,35.005414002542764
56967,2026-06-03 18:54:43.5 UTC,1,49,352003999,Z LINE,,3.1893,78.67,0.0,360.0,0,sog,low,224.8,interpolated,32.84878129680999,35.00541398173833
56968,2026-06-03 18:54:44 UTC,1,49,352003999,Z LINE,,3.1893,78.67,0.0,360.0,0,sog,low,225.2,interpolated,32.84878125520111,35.005413960933886
56969,2026-06-03 18:54:44.5 UTC,1,49,352003999,Z LINE,,3.1893,78.67,0.0,360.0,0,sog,low,225.8,interpolated,32.84878121359223,35.00541394012945
56970,2026-06-03 18:54:45 UTC,1,49,352003999,Z LINE,,3.1893,78.67,0.0,360.0,0,sog,low,226.2,interpolated,32.84878117198336,35.005413919325015
56971,2026-06-03 18:54:45.5 UTC,1,49,352003999,Z LINE,,3.1893,78.67,0.0,360.0,0,sog,low,226.8,interpolated,32.84878113037448,35.00541389852057
56972,2026-06-03 18:54:46 UTC,1,49,352003999,Z LINE,,3.1893,78.67,0.0,360.0,0,sog,low,227.2,interpolated,32.848781088765605,35.00541387771614
56973,2026-06-03 18:54:46.5 UTC,1,49,352003999,Z LINE,,3.1893,78.68,0.0,360.0,0,sog,low,227.8,interpolated,32.84878104715673,35.005413856911694
56974,2026-06-03 18:54:47 UTC,1,49,352003999,Z LINE,,3.1893,78.68,0.0,360.0,0,sog,low,228.2,interpolated,32.848781005547856,35.00541383610726
56975,2026-06-03 18:54:47.5 UTC,1,49,352003999,Z LINE,,3.1893,78.68,0.0,360.0,0,sog,low,228.8,interpolated,32.84878096393898,35.00541381530282
56976,2026-06-03 18:54:48 UTC,1,49,352003999,Z LINE,,3.1893,78.68,0.0,360.0,0,sog,low,229.2,interpolated,32.8487809223301,35.00541379449838
56977,2026-06-03 18:54:48.5 UTC,1,49,352003999,Z LINE,,3.1893,78.68,0.0,360.0,0,sog,low,229.8,interpolated,32.84878088072122,35.005413773693945
56978,2026-06-03 18:54:49 UTC,1,49,352003999,Z LINE,,3.1893,78.68,0.0,360.0,0,sog,low,230.2,interpolated,32.848780839112344,35.00541375288951
56979,2026-06-03 18:54:49.5 UTC,1,49,352003999,Z LINE,,3.1893,78.68,0.0,360.0,0,sog,low,230.8,interpolated,32.84878079750347,35.00541373208507
56980,2026-06-03 18:54:50 UTC,1,49,352003999,Z LINE,,3.1893,78.68,0.0,360.0,0,sog,low,231.2,interpolated,32.848780755894595,35.00541371128063
56981,2026-06-03 18:54:50.5 UTC,1,49,352003999,Z LINE,,3.1893,78.68,0.0,360.0,0,sog,low,231.8,interpolated,32.848780714285716,35.00541369047619
56982,2026-06-03 18:54:51 UTC,1,49,352003999,Z LINE,,3.1893,78.68,0.0,360.0,0,sog,low,232.2,interpolated,32.84878067267684,35.00541366967175
56983,2026-06-03 18:54:51.5 UTC,1,49,352003999,Z LINE,,3.1893,78.68,0.0,360.0,0,sog,low,232.8,interpolated,32.84878063106797,35.00541364886732
56984,2026-06-03 18:54:52 UTC,1,49,352003999,Z LINE,,3.1893,78.68,0.0,360.0,0,sog,low,233.2,interpolated,32.84878058945909,35.005413628062875
56985,2026-06-03 18:54:52.5 UTC,1,49,352003999,Z LINE,,3.1893,78.68,0.0,360.0,0,sog,low,233.8,interpolated,32.84878054785021,35.00541360725844
56986,2026-06-03 18:54:53 UTC,1,49,352003999,Z LINE,,3.1893,78.68,0.0,360.0,0,sog,low,234.2,interpolated,32.84878050624133,35.005413586454
56987,2026-06-03 18:54:53.5 UTC,1,49,352003999,Z LINE,,3.1893,78.68,0.0,360.0,0,sog,low,234.8,interpolated,32.848780464632455,35.00541356564956
56988,2026-06-03 18:54:54 UTC,1,49,352003999,Z LINE,,3.1893,78.68,0.0,360.0,0,sog,low,235.2,interpolated,32.848780423023584,35.005413544845126
56989,2026-06-03 18:54:54.5 UTC,1,49,352003999,Z LINE,,3.1893,78.68,0.0,360.0,0,sog,low,235.8,interpolated,32.848780381414706,35.005413524040684
56990,2026-06-03 18:54:55 UTC,1,49,352003999,Z LINE,,3.1892,78.68,0.0,360.0,0,sog,low,236.2,interpolated,32.84878033980583,35.00541350323625
56991,2026-06-03 18:54:55.5 UTC,1,49,352003999,Z LINE,,3.1892,78.68,0.0,360.0,0,sog,low,236.8,interpolated,32.84878029819695,35.005413482431806
56992,2026-06-03 18:54:56 UTC,1,49,352003999,Z LINE,,3.1892,78.68,0.0,360.0,0,sog,low,237.2,interpolated,32.84878025658807,35.00541346162737
56993,2026-06-03 18:54:56.5 UTC,1,49,352003999,Z LINE,,3.1892,78.68,0.0,360.0,0,sog,low,237.8,interpolated,32.8487802149792,35.005413440822934
56994,2026-06-03 18:54:57 UTC,1,49,352003999,Z LINE,,3.1892,78.68,0.0,360.0,0,sog,low,238.2,interpolated,32.84878017337032,35.00541342001849
56995,2026-06-03 18:54:57.5 UTC,1,49,352003999,Z LINE,,3.1892,78.68,0.0,360.0,0,sog,low,238.8,interpolated,32.848780131761444,35.005413399214056
56996,2026-06-03 18:54:58 UTC,1,49,352003999,Z LINE,,3.1892,78.68,0.0,360.0,0,sog,low,239.2,interpolated,32.848780090152566,35.00541337840962
56997,2026-06-03 18:54:58.5 UTC,1,49,352003999,Z LINE,,3.1892,78.68,0.0,360.0,0,sog,low,239.8,interpolated,32.848780048543695,35.00541335760518
56998,2026-06-03 18:54:59 UTC,1,49,352003999,Z LINE,,3.1892,78.68,0.0,360.0,0,sog,low,240.2,interpolated,32.84878000693482,35.00541333680074
56999,2026-06-03 18:54:59.5 UTC,1,49,352003999,Z LINE,,3.1892,78.68,0.0,360.0,0,sog,low,240.8,interpolated,32.84877996532594,35.0054133159963
57000,2026-06-03 18:55:00 UTC,1,49,352003999,Z LINE,,3.1892,78.68,0.0,360.0,0,sog,low,241.2,interpolated,32.84877992371706,35.005413295191865
57001,2026-06-03 18:55:00.5 UTC,1,49,352003999,Z LINE,,3.1892,78.68,0.0,360.0,0,sog,low,241.8,interpolated,32.84877988210818,35.00541327438743
57002,2026-06-03 18:55:01 UTC,1,49,352003999,Z LINE,,3.1892,78.68,0.0,360.0,0,sog,low,242.2,interpolated,32.84877984049931,35.00541325358299
57003,2026-06-03 18:55:01.5 UTC,1,49,352003999,Z LINE,,3.1892,78.68,0.0,360.0,0,sog,low,242.8,interpolated,32.84877979889043,35.00541323277855
57004,2026-06-03 18:55:02 UTC,1,49,352003999,Z LINE,,3.1892,78.68,0.0,360.0,0,sog,low,243.2,interpolated,32.848779757281555,35.00541321197411
57005,2026-06-03 18:55:02.5 UTC,1,49,352003999,Z LINE,,3.1892,78.68,0.0,360.0,0,sog,low,243.8,interpolated,32.84877971567268,35.00541319116967
57006,2026-06-03 18:55:03 UTC,1,49,352003999,Z LINE,,3.1892,78.68,0.0,360.0,0,sog,low,244.2,interpolated,32.848779674063806,35.00541317036524
57007,2026-06-03 18:55:03.5 UTC,1,49,352003999,Z LINE,,3.1892,78.68,0.0,360.0,0,sog,low,244.8,interpolated,32.84877963245493,35.005413149560795
